gyro_x,gyro_y,gyro_z,timestamp,firebase_key
-0.55,0.0,0.31,2025-08-22 09:13:59.610642+00:00,-OYG2ad5WoehGJJQU9kz
-0.61,0.0,0.31,2025-08-22 09:14:00.612831+00:00,-OYG2at5Pzb5DH0M_RW_
-0.55,0.06,0.37,2025-08-22 09:14:01.615053+00:00,-OYG2b7iA5UAF__7h8f4
-0.55,0.06,0.31,2025-08-22 09:14:02.617275+00:00,-OYG2bNbGmIPQp02wejx
-0.55,0.06,0.31,2025-08-22 09:14:03.619518+00:00,-OYG2bbdKOmD4yZqBe_H
-0.55,0.0,0.37,2025-08-22 09:14:04.621722+00:00,-OYG2brTU8KSbeWPz4CA
-0.55,0.0,0.31,2025-08-22 09:14:05.623929+00:00,-OYG2c6RLKnrKCHzwI3G
-0.61,0.06,0.37,2025-08-22 09:14:06.626203+00:00,-OYG2cLWNg3fLIlS_xHI
-0.61,0.06,0.37,2025-08-22 09:14:07.628451+00:00,-OYG2cbzdne0P9Rhackd
-0.55,0.06,0.31,2025-08-22 09:14:08.630692+00:00,-OYG2cq22ULBIGnjyc_O
-0.55,0.0,0.31,2025-08-22 09:14:09.632866+00:00,-OYG2d4g0QIru88brWwl
-0.49,0.0,0.37,2025-08-22 09:14:10.635083+00:00,-OYG2dKsmCLDT4qge9_5
-0.55,0.06,0.37,2025-08-22 09:14:11.637267+00:00,-OYG2dZU2uAw9rwL8Rtl
-0.55,0.0,0.31,2025-08-22 09:14:12.639528+00:00,-OYG2doRlikIa-aqVz0r
-0.55,0.06,0.37,2025-08-22 09:14:13.641712+00:00,-OYG2e4wQ3DmcnZpwH_A
-0.55,0.06,0.31,2025-08-22 09:14:14.644000+00:00,-OYG2eJ2R2fCSEV6AE4l
-0.55,0.0,0.31,2025-08-22 09:14:15.646269+00:00,-OYG2eYXib0K455GKx1Q
-0.61,0.0,0.31,2025-08-22 09:14:16.648407+00:00,-OYG2enBFRdA2edzuqFQ
-0.55,0.0,0.31,2025-08-22 09:14:17.650640+00:00,-OYG2f2BDG9XMx1bP_h7
-0.55,0.0,0.31,2025-08-22 09:14:18.652980+00:00,-OYG2fHpdXUExd1XqroP
-0.55,0.06,0.31,2025-08-22 09:14:19.655102+00:00,-OYG2fX2PuICWPw2amTF
-0.55,0.0,0.31,2025-08-22 09:14:20.657301+00:00,-OYG2fmP_vZ0GWQNF6Mh
-0.55,0.06,0.31,2025-08-22 09:14:21.659517+00:00,-OYG2g1-8NH1xxXSOtq6
-0.61,0.06,0.37,2025-08-22 09:14:22.661749+00:00,-OYG2gGJz0dwRJw8lPMH
-0.49,0.0,0.31,2025-08-22 09:14:23.663966+00:00,-OYG2gVxuYPVmSJeVOWv
-0.49,0.0,0.37,2025-08-22 09:14:24.666106+00:00,-OYG2glQxaTvUhWpH5i3
-0.55,0.0,0.37,2025-08-22 09:14:25.668301+00:00,-OYG2h-BHgi9ZMk7udn7
-0.55,0.0,0.37,2025-08-22 09:14:26.670555+00:00,-OYG2hFkX2NxsiMmNLKy
-0.49,0.0,0.37,2025-08-22 09:14:27.672714+00:00,-OYG2hUaAtnYSbOcv51G
-0.61,0.06,0.31,2025-08-22 09:14:28.674907+00:00,-OYG2hivxDjyDzBrjDHC
-0.61,0.06,0.37,2025-08-22 09:14:29.677269+00:00,-OYG2hyuyeBI04XY-wE4
-0.61,0.06,0.37,2025-08-22 09:14:30.679296+00:00,-OYG2iDmHmAMi-WH-4Ep
-0.61,0.06,0.31,2025-08-22 09:14:31.681535+00:00,-OYG2iUBEzwRobiptN0y
-0.49,0.0,0.37,2025-08-22 09:14:32.683824+00:00,-OYG2iiT43wGYOWbCLma
-0.55,0.06,0.31,2025-08-22 09:14:33.686081+00:00,-OYG2ixaTiBzjIHrhXTN
-0.55,0.0,0.37,2025-08-22 09:14:34.688196+00:00,-OYG2jCINMFtmTzphjL5
-0.55,0.0,0.37,2025-08-22 09:14:35.690390+00:00,-OYG2jTJVquz-oXD39oy
-0.49,0.0,0.31,2025-08-22 09:14:36.692650+00:00,-OYG2jgRpo6T21BaG1H2
-0.55,0.0,0.37,2025-08-22 09:14:37.694914+00:00,-OYG2jw-W1wh-mK-59yJ
-0.55,0.0,0.31,2025-08-22 09:14:38.697101+00:00,-OYG2kAdm5o5pF6ybu__
-0.55,0.0,0.31,2025-08-22 09:14:39.699337+00:00,-OYG2kQj6RZmp2XXYdmv
-0.61,0.06,0.31,2025-08-22 09:14:40.701620+00:00,-OYG2kfpcdAQddW-ABz3
-0.55,0.0,0.37,2025-08-22 09:14:41.703783+00:00,-OYG2kuz1Q6DS4UgNVst
-0.55,0.0,0.31,2025-08-22 09:14:42.706065+00:00,-OYG2lA-j5yFI96e0AZk
-0.55,0.0,0.37,2025-08-22 09:14:43.708312+00:00,-OYG2lPPlcVQcctyOrli
-0.61,0.06,0.31,2025-08-22 09:14:44.710556+00:00,-OYG2ldfI8BMpYM6x7x3
-0.61,0.06,0.31,2025-08-22 09:14:45.712809+00:00,-OYG2ltVFTnjYzJWWc2e
-0.55,0.0,0.31,2025-08-22 09:14:46.714976+00:00,-OYG2m8wRXY8Z-DCisOX
-0.61,0.06,0.31,2025-08-22 09:14:47.717243+00:00,-OYG2mOEv9IDqw9YJuTP
-0.61,0.06,0.31,2025-08-22 09:14:48.719520+00:00,-OYG2mcBhliaKg7I5Uxq
-0.49,0.06,0.31,2025-08-22 09:14:49.721674+00:00,-OYG2mrfd0rXfZmey-XP
-0.61,0.06,0.37,2025-08-22 09:14:50.723945+00:00,-OYG2n6f4i2WNjTHZJEr
-0.55,0.0,0.31,2025-08-22 09:14:51.726097+00:00,-OYG2nMifSXN3Eb4rFjC
-0.55,0.0,0.31,2025-08-22 09:14:52.728278+00:00,-OYG2nbOrUp3uPX0P2cU
-0.55,0.0,0.31,2025-08-22 09:14:53.730553+00:00,-OYG2nqxwcazkCdlB1HI
-0.49,0.06,0.31,2025-08-22 09:14:54.733097+00:00,-OYG2o58uVRBUd9t2JJk
-0.55,0.0,0.31,2025-08-22 09:14:55.735320+00:00,-OYG2oKknVbIhSvsJU0o
-0.61,0.06,0.31,2025-08-22 09:14:56.737533+00:00,-OYG2o_UFI8NwjlUwWw7
-0.61,0.06,0.37,2025-08-22 09:14:57.739667+00:00,-OYG2opKLRqhu6kuJt7F
-0.55,0.0,0.31,2025-08-22 09:14:58.741897+00:00,-OYG2p3iS8a-7OJ5fJil
-0.61,0.0,0.31,2025-08-22 09:14:59.744141+00:00,-OYG2pJNDYRb5OZujXGG
-0.61,0.06,0.37,2025-08-22 09:15:00.746263+00:00,-OYG2pZMI8YkVIo-pSpx
-0.55,0.0,0.31,2025-08-22 09:15:01.748528+00:00,-OYG2pngP8c4PUfawV2E
-0.55,0.0,0.31,2025-08-22 09:15:02.750745+00:00,-OYG2q2Y2f52qKAWDMdO
-0.49,0.0,0.31,2025-08-22 09:15:03.752904+00:00,-OYG2qISeFkk1PcIlbpQ
-0.55,0.0,0.37,2025-08-22 09:15:04.755307+00:00,-OYG2qXWri_saRF-ao8u
-0.55,0.0,0.31,2025-08-22 09:15:05.757538+00:00,-OYG2qmrpiz5v-FfOZ-M
-0.55,0.0,0.37,2025-08-22 09:15:06.759694+00:00,-OYG2r1WcpVqxBtYYK3H
-0.55,0.0,0.31,2025-08-22 09:15:07.761924+00:00,-OYG2rGg1mcSvp_yhKrz
-0.55,0.0,0.37,2025-08-22 09:15:08.764179+00:00,-OYG2rWHj-yRiLPZ39jL
-0.61,0.06,0.31,2025-08-22 09:15:09.766467+00:00,-OYG2rkwD32xejhhkkpp
-0.61,0.06,0.37,2025-08-22 09:15:10.768759+00:00,-OYG2s-mZcFdLykTEWil
-0.55,0.0,0.31,2025-08-22 09:15:11.770823+00:00,-OYG2sFJOW4AASKCE3Dq
-0.55,0.0,0.31,2025-08-22 09:15:12.773026+00:00,-OYG2sVFQiqHH3umcD_k
-0.55,0.0,0.31,2025-08-22 09:15:13.775293+00:00,-OYG2sjdZmPqtmRU8_jY
-0.55,0.06,0.24,2025-08-22 09:15:14.777548+00:00,-OYG2szTS-sOU1zVBd2Z
-0.49,0.0,0.31,2025-08-22 09:15:15.779737+00:00,-OYG2tEN3irXs7UgZVCg
-0.55,0.0,0.37,2025-08-22 09:15:16.781973+00:00,-OYG2tUINGbqf275I_6R
-0.61,0.0,0.31,2025-08-22 09:15:17.784213+00:00,-OYG2tiLcWgA2pjXr-E4
-0.55,0.0,0.37,2025-08-22 09:15:18.786368+00:00,-OYG2tyKd2bNrO4or6p0
-0.61,0.06,0.31,2025-08-22 09:15:19.788549+00:00,-OYG2uCVE9crWk6F2Wsr
-0.67,-0.06,0.37,2025-08-22 09:15:20.790821+00:00,-OYG2uSyhHiahCcGIiP9
-0.55,0.0,0.37,2025-08-22 09:15:21.793011+00:00,-OYG2uhI_bKCpReEwmRc
-0.55,0.0,0.37,2025-08-22 09:15:21.793011+00:00,-OYG3NBZpbDo3o4re0wj
-0.61,0.0,0.37,2025-08-22 09:17:22.761636+00:00,-OYG3NDnTipd0S1Yi-sg
-0.55,0.0,0.31,2025-08-22 09:17:22.955199+00:00,-OYG3NH-nwQb-IPf2OxO
-0.55,0.0,0.31,2025-08-22 09:17:23.148652+00:00,-OYG3NJwVz8klwi-39VI
-0.49,0.0,0.31,2025-08-22 09:17:23.321760+00:00,-OYG3NMp8_Prkayzhogg
-0.55,0.0,0.31,2025-08-22 09:17:23.480963+00:00,-OYG3NP1k8yfyTZYAaRP
-0.49,0.0,0.31,2025-08-22 09:17:23.621471+00:00,-OYG3NRPOKkkZfcd-Qtm
-0.55,0.0,0.37,2025-08-22 09:17:23.767959+00:00,-OYG3NTe991w-U4xpxrf
-0.55,0.0,0.31,2025-08-22 09:17:23.918237+00:00,-OYG3NVztwcNmsNiOK6N
-0.55,0.0,0.31,2025-08-22 09:17:24.067278+00:00,-OYG3NYDdYU9m04-0See
-0.55,0.0,0.31,2025-08-22 09:17:24.206684+00:00,-OYG3N__A_8fT-Jq2fx2
-0.55,0.0,0.31,2025-08-22 09:17:24.360617+00:00,-OYG3NcBq0Ws__Q4icXQ
-0.55,0.0,0.31,2025-08-22 09:17:24.526432+00:00,-OYG3NeQ54DmUfOqe9W0
-0.61,0.0,0.31,2025-08-22 09:17:24.669812+00:00,-OYG3NguaqED4RX1BMQ2
-0.55,0.0,0.31,2025-08-22 09:17:24.829252+00:00,-OYG3NjKBgLnjmwqD03U
-0.55,0.0,0.31,2025-08-22 09:17:24.988653+00:00,-OYG3NlYSfv5kEdcVGoY
-0.55,0.0,0.31,2025-08-22 09:17:25.160822+00:00,-OYG3NoXtwvSEOjj8J7_
-0.61,0.0,0.37,2025-08-22 09:17:25.316586+00:00,-OYG3NriEU0lPgCZ1Pj5
-0.49,0.06,0.37,2025-08-22 09:17:25.543230+00:00,-OYG3Nud5KJ4l9iY4D81
-0.67,0.0,0.31,2025-08-22 09:17:25.708885+00:00,-OYG3Nx-bZKSRIZ3C0n-
-0.55,0.0,0.31,2025-08-22 09:17:25.900430+00:00,-OYG3O-9lR3FmSHn7Ya5
-0.55,0.0,0.31,2025-08-22 09:17:26.060486+00:00,-OYG3O1TQ7QNNhVxN0Ny
-0.61,0.06,0.37,2025-08-22 09:17:26.209269+00:00,-OYG3O3os0LYI_at__uP
-0.55,0.0,0.31,2025-08-22 09:17:26.357036+00:00,-OYG3O68zeHIH76oyO5L
-0.55,0.0,0.31,2025-08-22 09:17:26.574235+00:00,-OYG3O9xUa3VBVJ_AGWm
-0.49,0.0,0.31,2025-08-22 09:17:26.752627+00:00,-OYG3OCdUsGxJ3qLWB4x
-0.55,0.0,0.31,2025-08-22 09:17:27.086179+00:00,-OYG3OHyPVHIaGCZINhB
-0.49,0.0,0.31,2025-08-22 09:17:27.264914+00:00,-OYG3OKBdciiuLptejEl
-0.55,0.0,0.31,2025-08-22 09:17:27.410402+00:00,-OYG3OMi4hQujveAPBg4
-0.55,0.0,0.37,2025-08-22 09:17:27.596217+00:00,-OYG3OPTeVw63uMrNrmT
-0.55,0.06,0.37,2025-08-22 09:17:27.744520+00:00,-OYG3ORj1npoiCci8GE7
-0.55,0.06,0.37,2025-08-22 09:17:27.888830+00:00,-OYG3OUD-FBhtMo0ed2u
-0.61,0.06,0.31,2025-08-22 09:17:28.049719+00:00,-OYG3OWQSLl4JirgvDGq
-0.55,0.0,0.31,2025-08-22 09:17:28.191101+00:00,-OYG3OYe0kXliXNjL47S
-0.61,0.0,0.31,2025-08-22 09:17:28.333041+00:00,-OYG3Oa4el7LgGWbbktq
-0.49,0.0,0.37,2025-08-22 09:17:28.486606+00:00,-OYG3OcHCc0-iffyUtap
-0.61,0.0,0.31,2025-08-22 09:17:28.629256+00:00,-OYG3OeUloDi--9vl42J
-0.55,0.0,0.31,2025-08-22 09:17:28.769110+00:00,-OYG3Ogh_CSWkdaRJczA
-0.61,0.06,0.31,2025-08-22 09:17:28.913534+00:00,-OYG3Oj2CjVl1PbRtv4Y
-0.55,0.06,0.37,2025-08-22 09:17:29.067407+00:00,-OYG3OlSpFUkfyrlcaju
-0.55,0.0,0.37,2025-08-22 09:17:29.216131+00:00,-OYG3Onfsrl1ZHUKLusn
-0.49,0.0,0.37,2025-08-22 09:17:29.366277+00:00,-OYG3Opy_LfCF3Z-y_Fd
-0.55,0.0,0.31,2025-08-22 09:17:29.504203+00:00,-OYG3OsG299qpkJstkMq
-0.55,0.0,0.37,2025-08-22 09:17:29.651439+00:00,-OYG3OugCP1KfN3DfT-R
-0.55,0.0,0.37,2025-08-22 09:17:29.806593+00:00,-OYG3OwpL0Nc3cDHuBWN
-0.55,0.0,0.31,2025-08-22 09:17:29.942968+00:00,-OYG3Oz7jTZKFet2LSMT
-0.55,0.0,0.37,2025-08-22 09:17:30.090727+00:00,-OYG3P0VQw7Q9_vnEqAS
-0.55,0.0,0.37,2025-08-22 09:17:30.242633+00:00,-OYG3P2vREx7ef2fePm5
-0.61,0.06,0.37,2025-08-22 09:17:30.401264+00:00,-OYG3P5D0JE00MJ09_kt
-0.55,0.0,0.31,2025-08-22 09:17:30.545671+00:00,-OYG3P7d7_UgX6kGJfDi
-0.55,0.06,0.31,2025-08-22 09:17:30.740773+00:00,-OYG3PAT6wouOkWra_7n
-0.55,0.06,0.37,2025-08-22 09:17:30.881593+00:00,-OYG3PCcv4JyRqojKBc5
-0.61,0.06,0.31,2025-08-22 09:17:31.038702+00:00,-OYG3PFLNER1XdnoUmnd
-0.55,0.06,0.37,2025-08-22 09:17:31.192668+00:00,-OYG3PHl6MEL7Nmgis5H
-0.61,0.06,0.31,2025-08-22 09:17:31.347083+00:00,-OYG3PJs_cEUJIOQ_bOf
-0.55,0.0,0.31,2025-08-22 09:17:31.481681+00:00,-OYG3PM4883lZMS25QVE
-0.55,0.0,0.31,2025-08-22 09:17:31.626262+00:00,-OYG3PODvDHCmoti7xdo
-0.61,0.06,0.37,2025-08-22 09:17:31.775268+00:00,-OYG3PR4C1nEHrftWpNY
-0.55,0.06,0.31,2025-08-22 09:17:31.996176+00:00,-OYG3PUioRPSraUXkU34
-0.55,0.06,0.31,2025-08-22 09:17:32.200432+00:00,-OYG3PXSkAxKE8twy5WA
-0.55,0.06,0.37,2025-08-22 09:17:32.428747+00:00,-OYG3P_wIPCG2vIZeENJ
-0.55,0.06,0.37,2025-08-22 09:17:32.586790+00:00,-OYG3Pj3F9tjR-1R6pyd
-0.55,0.0,0.31,2025-08-22 09:17:33.248491+00:00,-OYG3PmmloznXnw72ysm
-0.55,0.0,0.37,2025-08-22 09:17:33.397458+00:00,-OYG3PoxfBd3-P5jqguQ
-0.55,0.0,0.31,2025-08-22 09:17:33.558002+00:00,-OYG3PrTl7sJ_e_jVcig
-0.55,0.0,0.31,2025-08-22 09:17:33.694718+00:00,-OYG3Pt_GX38q36FvVxc
-0.55,0.0,0.31,2025-08-22 09:17:33.997604+00:00,-OYG3PyQZDlM6G3CGuLa
-0.55,0.0,0.31,2025-08-22 09:17:34.139912+00:00,-OYG3Q-jhTvhr2KKdG_I
-0.55,0.06,0.31,2025-08-22 09:17:34.288751+00:00,-OYG3Q1pICuebPAhENWo
-0.55,0.0,0.31,2025-08-22 09:17:34.419244+00:00,-OYG3Q43hjtuI18HqdKy
-0.61,0.0,0.31,2025-08-22 09:17:34.580438+00:00,-OYG3Q6bNL_1D0SvP9e2
-0.61,0.06,0.31,2025-08-22 09:17:34.724985+00:00,-OYG3Q9-ulMDZnad66tV
-0.55,0.0,0.31,2025-08-22 09:17:34.878314+00:00,-OYG3QB_ZrVtXlFZVlSV
-0.61,0.06,0.31,2025-08-22 09:17:35.086687+00:00,-OYG3QEcAvdYmN4tYM5M
-0.55,0.06,0.31,2025-08-22 09:17:35.288103+00:00,-OYG3QIAC4-v9thpPx_K
-0.49,0.06,0.31,2025-08-22 09:17:35.473655+00:00,-OYG3QKkI-NLFcImIE-8
-0.55,0.06,0.31,2025-08-22 09:17:35.633881+00:00,-OYG3QNEAY1TZ2p5d4Ah
-0.55,0.0,0.31,2025-08-22 09:17:35.816643+00:00,-OYG3QQDyx6sSIMRFEBg
-0.55,0.0,0.31,2025-08-22 09:17:35.985671+00:00,-OYG3QSPfafvWfxFTnWV
-0.61,0.06,0.37,2025-08-22 09:17:36.183666+00:00,-OYG3QVjYCAgpjKpYFCa
-0.61,0.0,0.31,2025-08-22 09:17:36.343085+00:00,-OYG3QYFJs2lP419HIKk
-0.55,0.0,0.31,2025-08-22 09:17:36.557348+00:00,-OYG3QahyJypUmTwbLrn
-0.55,0.0,0.37,2025-08-22 09:17:36.719066+00:00,-OYG3QdENGw5gOZbMHLJ
-0.55,0.0,0.37,2025-08-22 09:17:36.937449+00:00,-OYG3QgbMnCT3zYPqapn
-0.49,0.0,0.31,2025-08-22 09:17:37.097169+00:00,-OYG3Qiuvx2Ev4v5TDHW
-0.55,0.0,0.31,2025-08-22 09:17:37.288274+00:00,-OYG3QlsFz45yPbmSDuM
-0.61,0.0,0.37,2025-08-22 09:17:37.446093+00:00,-OYG3QoeX-3BqlElOUO2
-0.55,0.0,0.31,2025-08-22 09:17:37.892110+00:00,-OYG3QvgDD4_Wxy3sd4Z
-0.55,0.06,0.31,2025-08-22 09:17:38.066445+00:00,-OYG3Qygj8r402ln9aDq
-0.55,0.0,0.31,2025-08-22 09:17:38.253572+00:00,-OYG3R-yqkQ1aRxL67y8
-0.55,0.0,0.31,2025-08-22 09:17:38.421101+00:00,-OYG3R2yULgqu51fjWi-
-0.55,0.0,0.31,2025-08-22 09:17:39.740916+00:00,-OYG3RV_NDjmom0Xx3sC
-0.55,0.06,0.37,2025-08-22 09:17:40.442110+00:00,-OYG3RYKwx2Rk7biovOE
-0.61,0.06,0.31,2025-08-22 09:17:40.624165+00:00,-OYG3RaBh86SSXfCuBrx
-0.55,0.06,0.31,2025-08-22 09:17:40.789600+00:00,-OYG3Rd0bSaI-u32J3bK
-0.55,0.0,0.31,2025-08-22 09:17:40.980571+00:00,-OYG3Rfjhu-_zLN79Tkr
-0.55,0.0,0.31,2025-08-22 09:17:41.143490+00:00,-OYG3RieVfCIftrVwo6O
-0.55,0.0,0.37,2025-08-22 09:17:41.331695+00:00,-OYG3RlCouA-vV-NLRYM
-0.55,0.06,0.31,2025-08-22 09:17:41.572062+00:00,-OYG3Rpa-gauldQ_rHyx
-0.55,0.0,0.31,2025-08-22 09:17:41.767803+00:00,-OYG3RryvVDDscVTaBgb
-0.55,0.06,0.31,2025-08-22 09:17:41.923537+00:00,-OYG3RuIdSzF_Oq38Knw
-0.55,0.06,0.31,2025-08-22 09:17:42.165482+00:00,-OYG3RyCbSH2ITZkgpB_
-0.61,0.06,0.31,2025-08-22 09:17:42.318669+00:00,-OYG3S-ilgaCQ0_iJemQ
-0.67,0.06,0.31,2025-08-22 09:17:42.482353+00:00,-OYG3S29kvi7RhT8cM7n
-0.49,0.06,0.31,2025-08-22 09:17:42.642896+00:00,-OYG3S4bltWbgwajFhEv
-0.61,0.06,0.31,2025-08-22 09:17:42.800622+00:00,-OYG3S7NnQz3YQNw5O8f
-0.55,0.0,0.31,2025-08-22 09:17:42.979457+00:00,-OYG3SA-KD3Owj7RGH8g
-0.55,0.0,0.31,2025-08-22 09:17:43.165903+00:00,-OYG3SCiEQ5oDznpg6lF
-0.55,0.0,0.31,2025-08-22 09:17:43.311807+00:00,-OYG3SEv0I14LGU8DDZu
-0.55,0.06,0.37,2025-08-22 09:17:43.458843+00:00,-OYG3SHXilCwYFUhSO0t
-0.55,0.0,0.37,2025-08-22 09:17:43.620037+00:00,-OYG3SJw6hJ1xXaRrBoV
-0.55,0.0,0.31,2025-08-22 09:17:43.772679+00:00,-OYG3SM2JrgPaiDbq__a
-0.55,0.06,0.31,2025-08-22 09:17:43.908701+00:00,-OYG3SOO7vjAoZawXG4H
-0.49,0.0,0.31,2025-08-22 09:17:44.058395+00:00,-OYG3SQeWOurRBSRgmY6
-0.55,0.0,0.31,2025-08-22 09:17:44.206262+00:00,-OYG3ST335M35xWdEC9w
-0.61,0.06,0.31,2025-08-22 09:17:44.358572+00:00,-OYG3SVLkWHhJjPzTjs1
-0.55,0.06,0.37,2025-08-22 09:17:44.506529+00:00,-OYG3SXsTg9baaD5H_Xs
-0.61,0.06,0.31,2025-08-22 09:17:44.665899+00:00,-OYG3S_FJKRGLMwGscSn
-0.61,0.06,0.31,2025-08-22 09:17:44.820870+00:00,-OYG3SbYVB-WolzptjA6
-0.55,0.0,0.37,2025-08-22 09:17:45.004177+00:00,-OYG3SeTiwAJtwg3dFCt
-0.61,0.0,0.31,2025-08-22 09:17:45.153258+00:00,-OYG3SgfcnDn0Dmsc4Cx
-0.55,0.06,0.31,2025-08-22 09:17:45.294835+00:00,-OYG3SjM7dA1lZBbZIUV
-0.61,0.0,0.31,2025-08-22 09:17:45.470288+00:00,-OYG3SlrtRw-OwExny8r
-0.61,0.0,0.31,2025-08-22 09:17:45.627535+00:00,-OYG3SoG64vLtJWXVov6
-0.55,0.0,0.31,2025-08-22 09:17:45.846615+00:00,-OYG3SsGvLyHtAhldgvk
-0.61,0.0,0.31,2025-08-22 09:17:46.036363+00:00,-OYG3SuVMnqdq2O93wQz
-0.55,0.0,0.31,2025-08-22 09:17:46.178035+00:00,-OYG3SwlVL0cTwuMWdtp
-0.55,0.0,0.37,2025-08-22 09:17:46.322990+00:00,-OYG3SzKvRfjB2LYqsYO
-0.49,0.0,0.37,2025-08-22 09:17:46.485938+00:00,-OYG3T0kQPkcK9H64Bu4
-0.55,0.06,0.37,2025-08-22 09:17:46.643256+00:00,-OYG3T2ucOvSxzQEE4K4
-0.61,0.0,0.31,2025-08-22 09:17:46.782376+00:00,-OYG3T6Q382hzty45VJr
-0.55,0.0,0.37,2025-08-22 09:17:47.005589+00:00,-OYG3T8dbKuEvGVUxsyn
-0.55,0.06,0.31,2025-08-22 09:17:47.147358+00:00,-OYG3TB3wcNtqmjfHvrX
