gyro_x,gyro_y,gyro_z,timestamp,firebase_key
-0.61,0.06,0.37,2025-08-22 09:17:47.301880+00:00,-OYG3TDNNbdkDWiweCov
-0.55,0.06,0.37,2025-08-22 09:17:47.452946+00:00,-OYG3TFhsmdCQ5nUEPbZ
-0.55,0.0,0.31,2025-08-22 09:17:47.601574+00:00,-OYG3TI-vIm7RhnvwxWT
-0.61,0.06,0.31,2025-08-22 09:17:47.745904+00:00,-OYG3TKDlI2TIdDT1Feb
-0.55,0.06,0.31,2025-08-22 09:17:47.891220+00:00,-OYG3TMY4eTFUVQV3p-o
-0.55,0.0,0.31,2025-08-22 09:17:48.042749+00:00,-OYG3TOpyjplthIOgORV
-0.55,0.0,0.31,2025-08-22 09:17:48.186612+00:00,-OYG3TRRnXiZlB418lwt
-0.61,0.0,0.31,2025-08-22 09:17:48.349363+00:00,-OYG3TTrKQy3QXIq3HDL
-0.55,0.0,0.37,2025-08-22 09:17:48.506349+00:00,-OYG3TWpQsrfMHnMbkCC
-0.49,0.0,0.31,2025-08-22 09:17:48.695258+00:00,-OYG3TZIKmgneOtrSDsJ
-0.55,0.0,0.31,2025-08-22 09:17:48.858479+00:00,-OYG3Tafko637Q5Bh0BR
-0.61,0.0,0.31,2025-08-22 09:17:49.052442+00:00,-OYG3Te3h9ElQiDHqjxt
-0.61,0.0,0.31,2025-08-22 09:17:49.228186+00:00,-OYG3TgwTlTMOWnIkih0
-0.61,0.06,0.31,2025-08-22 09:17:49.430438+00:00,-OYG3TjjWSXhfJ5cn_eR
-0.55,0.0,0.31,2025-08-22 09:17:49.586825+00:00,-OYG3Tm0z38ng8i7bGSg
-0.55,0.0,0.37,2025-08-22 09:17:50.119348+00:00,-OYG3TvM13W_Az1bnecw
-0.55,0.06,0.31,2025-08-22 09:17:51.121574+00:00,-OYG3U9BwUgIXK7e_6Gi
-0.61,0.06,0.31,2025-08-22 09:17:52.123780+00:00,-OYG3UPPoXtLcYfLJ3Xm
-0.55,0.06,0.31,2025-08-22 09:17:53.125969+00:00,-OYG3UdmSlWtriE5zWpZ
-0.55,0.06,0.31,2025-08-22 09:17:54.128130+00:00,-OYG3UtbobV6n6sVcdxu
-0.61,0.0,0.37,2025-08-22 09:17:55.130381+00:00,-OYG3V8Jk9Q1fiYRCIMt
-0.61,0.06,0.31,2025-08-22 09:17:56.132559+00:00,-OYG3VNl4GB53Xngc1aq
-0.61,0.06,0.31,2025-08-22 09:17:57.134805+00:00,-OYG3Vcc8HGlu7xIilVL
-0.61,0.0,0.31,2025-08-22 09:17:58.137294+00:00,-OYG3Vsa86EJw_mkGb35
-0.55,0.0,0.31,2025-08-22 09:17:59.139481+00:00,-OYG3W7AqeebAO_6I_QS
-0.61,0.0,0.31,2025-08-22 09:18:00.141681+00:00,-OYG3WMLiS79cMj51Gu2
-0.49,0.0,0.31,2025-08-22 09:18:01.143896+00:00,-OYG3Weic9kbsv211xdQ
-0.31,-0.06,0.24,2025-08-22 09:18:02.146210+00:00,-OYG3Wr8zihnXSlbra4s
-0.55,0.0,0.31,2025-08-22 09:18:03.148443+00:00,-OYG3X5YgZKIo6DnSR_8
-0.73,0.18,0.31,2025-08-22 09:18:04.150623+00:00,-OYG3XL8zc1fMdZBBxUk
-14.65,7.81,-21.12,2025-08-22 09:18:05.152884+00:00,-OYG3XcexIIdBignWJvL
27.4,-0.85,-15.69,2025-08-22 09:18:06.155282+00:00,-OYG3XpmL0HENXBOKven
0.43,0.67,-0.31,2025-08-22 09:18:07.157539+00:00,-OYG3Y3hXrB2Gl7Owy_j
-1.04,-0.49,1.77,2025-08-22 09:18:08.159785+00:00,-OYG3YJpns8zrq4TdhQp
-0.61,-3.11,10.86,2025-08-22 09:18:09.162067+00:00,-OYG3YZtYvQdhkfBvjS-
-2.38,2.44,-7.08,2025-08-22 09:18:10.164327+00:00,-OYG3YoJJ8ltYA4GMiVn
-1.22,0.24,-1.65,2025-08-22 09:18:11.166643+00:00,-OYG3Z2i3ye1Bah2k6Qg
0.79,-0.24,1.65,2025-08-22 09:18:12.168779+00:00,-OYG3ZJ1-ipT5VCdaMAB
-2.08,-0.37,0.43,2025-08-22 09:18:13.171040+00:00,-OYG3ZY4tOzbYnl1c4Hg
0.18,0.37,-1.53,2025-08-22 09:18:14.173326+00:00,-OYG3Zmg3RoS49EWu2BE
2.75,0.24,1.46,2025-08-22 09:18:15.175513+00:00,-OYG3_1UC70eXPK_2RHu
-4.46,1.34,-1.04,2025-08-22 09:18:16.177803+00:00,-OYG3_H6-G9QoGzgrIFs
-4.52,-2.75,7.45,2025-08-22 09:18:17.180195+00:00,-OYG3_WQIN39pZXzv9CA
2.99,9.28,-21.67,2025-08-22 09:18:18.182469+00:00,-OYG3_ldDRye5HY0ObXT
1.16,-0.31,-13.79,2025-08-22 09:18:19.184773+00:00,-OYG3a-kKxtYlSFAfaYE
-4.46,2.81,3.17,2025-08-22 09:18:20.186949+00:00,-OYG3aFlW6pnh9xiLjSX
-1.89,4.7,-2.01,2025-08-22 09:18:21.189163+00:00,-OYG3ab5kdbwEivXFCML
2.93,0.37,1.95,2025-08-22 09:18:22.191469+00:00,-OYG3akT9a_bTYWJOirt
-0.49,-0.55,1.34,2025-08-22 09:18:23.193674+00:00,-OYG3b-RcZAeudp3L6VN
-5.49,-0.92,18.13,2025-08-22 09:18:24.195971+00:00,-OYG3bE6-rlxIBW1_eKX
-5.55,-6.16,-29.36,2025-08-22 09:18:25.198466+00:00,-OYG3bU2JTYNtT7QXDBZ
0.98,13.61,-2.99,2025-08-22 09:18:26.200649+00:00,-OYG3bimIsTGHzm0uCfy
1.28,-0.79,2.32,2025-08-22 09:18:27.202955+00:00,-OYG3c-CM3nmyJs5rnP3
-0.55,-1.28,1.1,2025-08-22 09:18:28.205207+00:00,-OYG3cDGMZNkvhXRLeVi
0.37,0.67,0.24,2025-08-22 09:18:29.207404+00:00,-OYG3cT1mIXwTTZaNNZl
-1.4,-0.43,0.67,2025-08-22 09:18:30.209771+00:00,-OYG3chDhS6cPxWAxWxE
1.77,0.67,1.95,2025-08-22 09:18:31.211995+00:00,-OYG3cx2g-MrViJ6e06Z
1.28,0.98,15.56,2025-08-22 09:18:32.214333+00:00,-OYG3dBNuod0isQeGO9Q
1.65,0.67,-0.31,2025-08-22 09:18:33.216701+00:00,-OYG3dR3wa2_gC7HTwbH
-0.31,0.98,-1.59,2025-08-22 09:18:34.219015+00:00,-OYG3dgCPEff2xkBDHk2
-2.69,-0.12,2.56,2025-08-22 09:18:35.221269+00:00,-OYG3dvu4OKYnZaF4ibJ
1.04,-0.31,1.1,2025-08-22 09:18:36.223488+00:00,-OYG3eAlH78UXTdQMiXl
2.38,-0.49,1.65,2025-08-22 09:18:37.225724+00:00,-OYG3ePpK4VFEaJBC8V4
-1.1,-0.43,0.24,2025-08-22 09:18:38.228000+00:00,-OYG3ee2_6eUEC7UjF8n
-1.4,-0.37,0.37,2025-08-22 09:18:39.230164+00:00,-OYG3etajUpf-V4lzeGq
-1.53,0.0,-0.12,2025-08-22 09:18:40.232407+00:00,-OYG3fC4NA8wOPhKw4nR
-0.12,0.37,-0.18,2025-08-22 09:18:41.234973+00:00,-OYG3fOOb-DXkhAkJbC0
1.34,-0.06,0.98,2025-08-22 09:18:42.237134+00:00,-OYG3fe99-j2dV0Zj0wf
0.06,-0.31,1.04,2025-08-22 09:18:43.239331+00:00,-OYG3fspXoU8xrJ0G8Pe
0.18,0.18,0.18,2025-08-22 09:18:44.241560+00:00,-OYG3g79kEHY31PUwM2w
3.6,0.24,0.61,2025-08-22 09:18:45.243797+00:00,-OYG3gNWFQUyp-3CSBX7
-0.85,-0.12,1.04,2025-08-22 09:18:46.246208+00:00,-OYG3gek_Z9u_OJF8_7E
1.71,-0.43,-0.06,2025-08-22 09:18:47.248431+00:00,-OYG3grFwwFTghF1mcJU
1.04,-0.18,1.04,2025-08-22 09:18:48.250689+00:00,-OYG3h7QHet0HeBBGQGG
-0.55,0.18,0.73,2025-08-22 09:18:49.253043+00:00,-OYG3hMYafBRrXSFF4FG
-0.43,-0.24,0.79,2025-08-22 09:18:50.255114+00:00,-OYG3haGH8H4cKoIXXea
0.61,0.43,0.24,2025-08-22 09:18:51.257337+00:00,-OYG3hpfndmWHLadaqWR
0.61,-0.18,0.67,2025-08-22 09:18:52.259774+00:00,-OYG3i50cf5DkfDcqZXR
-0.79,0.12,0.37,2025-08-22 09:18:53.261918+00:00,-OYG3iKDmgDpOl85K22b
0.0,0.18,-0.12,2025-08-22 09:18:54.264178+00:00,-OYG3iZxDTXQRFU3yN2O
0.85,-0.06,1.16,2025-08-22 09:18:55.266713+00:00,-OYG3ipe_27p68Uj_37I
-3.36,0.85,-0.61,2025-08-22 09:18:56.269120+00:00,-OYG3j4BucTnNdC9k_XS
0.67,-0.43,0.61,2025-08-22 09:18:57.271419+00:00,-OYG3jJ3IieiCW1mlGuL
-4.33,-0.24,0.12,2025-08-22 09:18:58.273628+00:00,-OYG3jYm8OvVPdjMRva3
-1.53,0.49,-0.06,2025-08-22 09:18:59.275927+00:00,-OYG3jnEKGUcWVIFYAvm
-1.16,-0.24,0.61,2025-08-22 09:19:00.278269+00:00,-OYG3k2PrsSR0kgJL_h0
0.0,0.43,0.73,2025-08-22 09:19:01.280384+00:00,-OYG3kHvBTwJPnGDmjoQ
-0.55,-0.49,0.12,2025-08-22 09:19:02.282655+00:00,-OYG3kXVbHsxZ3rSbTIg
0.12,0.12,0.06,2025-08-22 09:19:03.284897+00:00,-OYG3klsNkJnmf3RqtfS
0.79,0.92,0.24,2025-08-22 09:19:04.287131+00:00,-OYG3l45EuY9ScCTNArT
-0.43,0.49,-0.43,2025-08-22 09:19:05.289435+00:00,-OYG3lGe_U7bqnJOlDxm
0.18,0.79,-1.28,2025-08-22 09:19:06.291634+00:00,-OYG3lW90-wNQrs8Y1Zk
0.37,0.55,-0.31,2025-08-22 09:19:07.294015+00:00,-OYG3llUmSROgrvgY7EZ
0.0,-0.31,1.71,2025-08-22 09:19:08.296314+00:00,-OYG3m-7IPLMx8ng-Y7T
-2.5,-0.18,1.59,2025-08-22 09:19:09.298583+00:00,-OYG3mFZrgUglblRcGpq
-1.46,0.0,0.18,2025-08-22 09:19:10.300766+00:00,-OYG3mUXqCkUZLRJP65e
0.37,0.06,0.85,2025-08-22 09:19:11.302936+00:00,-OYG3mjgEzTpYtNU76-X
-3.42,0.31,-0.06,2025-08-22 09:19:12.305172+00:00,-OYG3mzFMlJtDFtn7r4E
-1.16,0.24,-0.31,2025-08-22 09:19:13.307411+00:00,-OYG3nDSPIO0yV0rJgPT
-0.12,-0.43,0.98,2025-08-22 09:19:14.309768+00:00,-OYG3nTfDTo2QapJH3tZ
-0.18,1.28,-0.98,2025-08-22 09:19:15.312001+00:00,-OYG3nhpgnt4gZl8r2_j
-0.85,0.37,0.98,2025-08-22 09:19:16.314294+00:00,-OYG3nxOrqqIwFFNP4IE
-2.62,0.55,-0.24,2025-08-22 09:19:17.316378+00:00,-OYG3oBxzep41cg1IsmW
-1.59,0.06,0.43,2025-08-22 09:19:18.318579+00:00,-OYG3oSaGPqRxTb_nHaW
3.42,4.33,-6.77,2025-08-22 09:19:19.320860+00:00,-OYG3ohKKR8xCy8REcXk
0.85,-2.75,7.02,2025-08-22 09:19:20.323090+00:00,-OYG3owHSnaIM1zGlBEs
-3.11,-1.4,0.85,2025-08-22 09:19:21.325341+00:00,-OYG3pBDwVDPafrnWIpQ
-1.95,0.31,2.26,2025-08-22 09:19:22.327507+00:00,-OYG3pQJOZ3-C_RMEcn_
-3.48,-1.4,1.95,2025-08-22 09:19:23.329780+00:00,-OYG3pf68OUp3G-PzBdi
-2.2,0.0,-0.24,2025-08-22 09:19:24.332034+00:00,-OYG3puolC3YQ8OjlqHs
2.2,1.46,-3.36,2025-08-22 09:19:25.334103+00:00,-OYG3q9s0d0646Nuhb-o
2.38,-0.18,1.04,2025-08-22 09:19:26.336410+00:00,-OYG3qOkCsPOgyY88cHs
-0.98,0.18,-0.85,2025-08-22 09:19:27.338718+00:00,-OYG3qdc-sMmgKQ7lds7
-1.59,0.0,-0.67,2025-08-22 09:19:28.340580+00:00,-OYG3qtbZLCrGdO2Dl68
2.75,1.04,-0.67,2025-08-22 09:19:29.342880+00:00,-OYG3r8OiMWkpAk3izM0
-3.85,0.73,-1.65,2025-08-22 09:19:30.345272+00:00,-OYG3rNe-XuUcuuoXzmx
0.67,-0.18,1.46,2025-08-22 09:19:31.347306+00:00,-OYG3rc77iICb-Bf9Bns
-8.12,0.85,0.79,2025-08-22 09:19:32.349464+00:00,-OYG3rs1dVu9rqz7DTie
-5.19,0.24,-0.79,2025-08-22 09:19:33.351666+00:00,-OYG3sBnNCf0vfLsUvhj
-0.18,-0.43,1.46,2025-08-22 09:19:34.353994+00:00,-OYG3sMSf9D_pFKm6fRx
-5.62,-0.18,-1.65,2025-08-22 09:19:35.356253+00:00,-OYG3say7oBdz1G7O984
0.24,-0.43,0.79,2025-08-22 09:19:36.358490+00:00,-OYG3sqasc7INJTN0w0l
1.34,-1.16,1.28,2025-08-22 09:19:37.360823+00:00,-OYG3t5Xn-ljxQtrw3sd
1.89,0.92,0.67,2025-08-22 09:19:38.362987+00:00,-OYG3tKnXJaM7GU5mHVP
-0.43,-0.43,0.31,2025-08-22 09:19:39.365468+00:00,-OYG3t_VgOIawpb9oSzQ
-0.85,0.31,-0.98,2025-08-22 09:19:40.367744+00:00,-OYG3tq7SR6bNuYVI-ag
-2.75,0.18,-0.31,2025-08-22 09:19:41.370171+00:00,-OYG3u4DGb7ks2viyIbm
-0.43,-0.24,1.04,2025-08-22 09:19:42.372604+00:00,-OYG3uK8462cNsWf6-1t
0.0,0.98,-1.16,2025-08-22 09:19:43.374932+00:00,-OYG3uacuEabdn80Yobk
-0.61,0.24,0.37,2025-08-22 09:19:44.377485+00:00,-OYG3unb0eIOfJ64XeMN
-1.04,0.0,0.06,2025-08-22 09:19:45.379660+00:00,-OYG3v2oJyMsSnu8d6Ir
-1.4,-0.31,1.34,2025-08-22 09:19:46.381891+00:00,-OYG3vI2i91I5Kzdssj_
0.31,15.32,-0.37,2025-08-22 09:19:47.384120+00:00,-OYG3vYOxthlx5LWbeoH
-1.28,0.43,-0.37,2025-08-22 09:19:48.386418+00:00,-OYG3vqZ6gA7YDgjB6Tq
1.16,-0.24,1.46,2025-08-22 09:19:49.388681+00:00,-OYG3w0xv_EOaUDGdHXo
-0.06,-0.43,0.73,2025-08-22 09:19:50.390961+00:00,-OYG3wHCvimSG5zCEFP_
-0.31,0.55,-0.73,2025-08-22 09:19:51.393287+00:00,-OYG3wWzsV875UJaOilP
-0.92,-0.18,0.06,2025-08-22 09:19:52.395514+00:00,-OYG3wl8yje9y-Yax5hT
0.85,0.55,-0.67,2025-08-22 09:19:53.397759+00:00,-OYG3x-kcYDCkiP7NTCR
-2.69,-0.06,0.85,2025-08-22 09:19:54.400022+00:00,-OYG3xFt_pvSadVLqUpX
-1.1,0.24,-0.24,2025-08-22 09:19:55.402246+00:00,-OYG3xWlNOSht66Qskgn
0.06,-0.43,0.18,2025-08-22 09:19:56.404542+00:00,-OYG3xk23NOSWm95bdO-
-2.38,0.06,-0.24,2025-08-22 09:19:57.406950+00:00,-OYG3xzFrBmc9HDEh2UG
-0.24,0.67,-0.31,2025-08-22 09:19:58.408841+00:00,-OYG3yEZM4ayk7bK5SjH
-0.98,-0.73,2.2,2025-08-22 09:19:59.411113+00:00,-OYG3yTpsR3M2aZ1ph8t
-0.31,0.49,-0.61,2025-08-22 09:20:00.413404+00:00,-OYG3yjOYajtTtU75LNa
0.31,-0.18,0.79,2025-08-22 09:20:01.415738+00:00,-OYG3yyUT-HGqBZWo-F_
-0.18,0.0,0.37,2025-08-22 09:20:02.417947+00:00,-OYG3zD8Jw60IFYGbg_M
-2.87,0.06,0.61,2025-08-22 09:20:03.420055+00:00,-OYG3zTTYfDU90jUbROb
-2.69,0.0,0.43,2025-08-22 09:20:04.422214+00:00,-OYG3zhgjPAWS4maEhaO
-0.18,-0.31,0.79,2025-08-22 09:20:05.424552+00:00,-OYG3zx3-9XY1M1WaiQq
-1.71,-0.06,0.37,2025-08-22 09:20:06.426800+00:00,-OYG4-Btcg7zNThPsAe7
-1.28,-0.55,0.61,2025-08-22 09:20:07.429077+00:00,-OYG4-QcuookyEDmCkwF
-0.18,-0.43,-0.31,2025-08-22 09:20:08.431362+00:00,-OYG4-g6bF2IHJDJo9PO
-0.06,-0.12,0.92,2025-08-22 09:20:09.433725+00:00,-OYG4-vU5RubVllWw8y8
-0.92,0.06,0.12,2025-08-22 09:20:10.436105+00:00,-OYG409zH0BqMbr3UCyP
-1.59,0.06,0.61,2025-08-22 09:20:11.438176+00:00,-OYG40Pa9ZRqLn_wC3t2
0.61,0.85,-0.98,2025-08-22 09:20:12.440434+00:00,-OYG40ejiTPfarcfcbt5
-1.53,-0.73,1.89,2025-08-22 09:20:13.442841+00:00,-OYG40ujt6qRW7_useVt
-1.28,-0.43,0.43,2025-08-22 09:20:14.445057+00:00,-OYG4192YpdQ4m8EUFcP
0.06,-0.06,0.55,2025-08-22 09:20:15.447369+00:00,-OYG41O9OvEprKPGCque
1.22,0.18,0.79,2025-08-22 09:20:16.449606+00:00,-OYG41dfQAboNvpcXHxJ
-1.83,-0.06,-0.49,2025-08-22 09:20:17.451931+00:00,-OYG41sopnA7zIIy3MoW
0.31,0.06,0.49,2025-08-22 09:20:18.454125+00:00,-OYG427jm75O3r3_2tWd
-1.34,-0.18,-0.06,2025-08-22 09:20:19.456400+00:00,-OYG42NNGFDlIps6wbLY
-0.43,-0.24,0.67,2025-08-22 09:20:20.458691+00:00,-OYG42bzgphQKX963Q_n
-0.06,0.31,1.53,2025-08-22 09:20:21.460897+00:00,-OYG42y3n0qAyXAmGKTb
-1.16,0.12,0.55,2025-08-22 09:20:22.463024+00:00,-OYG435rw3podPXUYDyP
-0.06,1.65,-0.98,2025-08-22 09:20:23.465356+00:00,-OYG43N2b1KMovbADrlX
-2.44,0.0,-1.04,2025-08-22 09:20:24.467693+00:00,-OYG43aq6jpoGKvMJaOB
-2.56,-1.34,-1.34,2025-08-22 09:22:10.710424+00:00,-OYG4TuuMueDHTMC2ScU
-2.01,1.1,-2.26,2025-08-22 09:22:12.489301+00:00,-OYG4Tz3MLTHZFEXZt5C
-0.18,0.61,3.6,2025-08-22 09:22:12.817283+00:00,-OYG4U2HZPaiLJGPMmtU
-2.81,0.18,-0.06,2025-08-22 09:22:13.717129+00:00,-OYG4UGn9EnslfaSsOmC
-0.06,-0.12,0.24,2025-08-22 09:22:14.719615+00:00,-OYG4UX-70yn7Ds0wuJk
-1.71,-0.06,1.1,2025-08-22 09:22:15.721850+00:00,-OYG4UkTLXpkqDChaR2m
-1.22,-0.73,1.95,2025-08-22 09:22:16.724195+00:00,-OYG4UzyRiISUqK9gqZ9
0.06,0.31,0.0,2025-08-22 09:22:17.726348+00:00,-OYG4VF3AL9UmnQ4DXLQ
-0.92,0.49,-0.18,2025-08-22 09:22:18.728569+00:00,-OYG4VV2OSSooNqEeq_N
1.04,0.12,0.67,2025-08-22 09:22:19.730855+00:00,-OYG4VjPybZhU8puCWGA
0.61,-0.12,0.55,2025-08-22 09:22:20.733071+00:00,-OYG4VygWFq6vXxUjqGc
-1.34,0.31,-0.12,2025-08-22 09:22:21.735354+00:00,-OYG4WDVTa83-KIDdM-s
-0.67,-0.31,1.16,2025-08-22 09:22:22.737904+00:00,-OYG4WTOwIaZmyaADEms
-1.65,-0.37,1.1,2025-08-22 09:22:23.740096+00:00,-OYG4WjU04UeIpHthy9a
-0.37,0.79,-1.22,2025-08-22 09:22:24.742492+00:00,-OYG4Wy6KE5ibzp4iWjo
-0.85,0.85,-1.4,2025-08-22 09:22:25.744619+00:00,-OYG4XErPKSO3IevKe99
0.31,0.31,0.55,2025-08-22 09:22:26.746797+00:00,-OYG4XRp0xa6BlBqDE-l
0.18,-0.49,0.79,2025-08-22 09:22:27.749208+00:00,-OYG4XgQeqd7xtzbO7ls
-0.55,-0.18,0.67,2025-08-22 09:22:28.751497+00:00,-OYG4XwqiphTnUjcgTfr
-3.36,-1.28,2.08,2025-08-22 09:22:29.753781+00:00,-OYG4YAeInA-mWWnC66S
-1.71,0.37,-0.12,2025-08-22 09:22:30.756056+00:00,-OYG4YQfIWmc8V_hqVXv
0.12,1.65,-2.44,2025-08-22 09:22:31.758314+00:00,-OYG4Yf6DlOFfKLlZ1sA
-0.31,0.92,-0.92,2025-08-22 09:22:32.760554+00:00,-OYG4YvOv1b4EmnHA5Rb
-0.67,0.0,0.12,2025-08-22 09:22:33.762733+00:00,-OYG4Z9z5hOMQb4Um0Y3
-0.55,0.37,0.98,2025-08-22 09:22:34.764937+00:00,-OYG4ZOpQ_IOdMy3oels
-0.73,0.18,0.37,2025-08-22 09:22:35.767258+00:00,-OYG4Zdfan1vpkWmsAVt
-1.65,0.73,-0.73,2025-08-22 09:22:36.769255+00:00,-OYG4ZuCOUNe8XysRQym
-0.61,0.31,-0.12,2025-08-22 09:22:37.771556+00:00,-OYG4_8RcIf5b0LT60ce
2.26,0.37,0.61,2025-08-22 09:22:38.773959+00:00,-OYG4_NfLPzDMN-IeRta
-3.11,0.31,-0.06,2025-08-22 09:22:39.776180+00:00,-OYG4_cv5GCplhzIp7Jy
-0.85,1.16,-1.16,2025-08-22 09:22:40.778382+00:00,-OYG4_sWs_5bK7idE_gs
-0.49,0.79,-0.61,2025-08-22 09:22:41.780659+00:00,-OYG4a778ubsgZm-J0Yb
2.62,-0.43,1.46,2025-08-22 09:22:42.782862+00:00,-OYG4aMWGmLFxlKc2oVn
2.56,1.22,-1.28,2025-08-22 09:22:43.785157+00:00,-OYG4abQu1nT8rVtirvg
-0.43,-1.1,2.08,2025-08-22 09:22:44.787370+00:00,-OYG4arBW-m6k2rkTuJd
1.34,-2.5,4.64,2025-08-22 09:22:45.789662+00:00,-OYG4b5OhsX1jNcrpuXi
2.87,1.83,-0.31,2025-08-22 09:22:46.792073+00:00,-OYG4bLCK9E0Oss-fkhJ
-0.12,-0.06,0.55,2025-08-22 09:22:47.794334+00:00,-OYG4baWzflYzpgzZnnV
-0.06,-0.12,-0.37,2025-08-22 09:22:48.796630+00:00,-OYG4bpMs2LtTYIGioDg
-0.43,-0.24,1.22,2025-08-22 09:22:49.798855+00:00,-OYG4c42gzDLCb0tLymu
-1.34,-0.18,-0.18,2025-08-22 09:22:50.801172+00:00,-OYG4cKEy6j0laFOcGdI
-0.49,0.43,-0.12,2025-08-22 09:22:51.803464+00:00,-OYG4cZlBq0AFDXtPnjA
2.5,-0.61,1.59,2025-08-22 09:22:52.805865+00:00,-OYG4covZMtLaBay1YS3
-0.79,0.67,-1.22,2025-08-22 09:22:53.808048+00:00,-OYG4d4ykFww02up_GYo
